Total Times:	14
Total Samples:	3
Total Genes:	2000
Time	0
ID	NAME	pheromone	cdc15	elutriation
1965	2307	0.1890	1.5670	0.0660
1966	1764	-0.3173	-2.6320	-0.0260
1967	7080	0.4580	-0.3010	0.1160
1968	876	-0.1830	0.3100	-0.2370
1969	4904	-0.3700	-0.0530	-0.4990
1970	2848	0.0570	-0.2145	-0.4100
1971	5865	0.6960	0.0190	-0.5310
1972	837	0.6010	0.3820	0.1020
1973	99	-0.0640	0.5030	-0.2580
1974	1083	-0.6360	0.3650	-0.2470
1975	2281	0.3430	-2.2440	-0.7340
1976	1430	0.1500	-0.2138	-0.0030
1977	5671	0.0875	-0.1740	-0.2610
1978	501	0.5080	0.6270	-0.0610
1979	1987	0.2770	-0.0070	0.3907
1980	1409	-0.3440	1.4150	-0.0030
1981	375	0.3860	-1.6570	0.0040
1982	4286	0.0460	1.5530	-0.2350
1983	7332	0.0800	-1.5270	-0.0200
1984	3745	-0.7770	0.0070	-0.6940
1985	4154	0.4430	-0.1850	-0.2740
1986	7466	-0.3879	-1.0610	-0.2680
1987	3744	-0.6940	-1.1200	0.4570
1988	2294	0.1480	0.1282	-0.3280
1989	3022	0.1430	0.1620	-0.1280
1990	315	-0.1750	-0.8849	-0.7020
1991	4572	0.0190	-0.1816	-0.2290
1992	4690	-0.5620	-0.4570	-0.7820
1993	1347	-0.3180	0.1820	0.1460
1994	7502	-0.1494	0.6430	-0.5080
1995	5073	-0.1840	0.7440	-0.8720
1996	3969	-0.1960	0.0230	0.0350
1997	1797	-0.0121	-1.2940	-0.0290
1998	51	0.0000	-1.9190	-0.1060
1999	3622	-0.4497	-0.8870	-1.2050
Time	3
ID	NAME	pheromone	cdc15	elutriation
0	1603	-6.1672	0.0110	-10.4240
1	7411	-6.8041	-0.8780	-13.6280
2	3539	-9.5690	0.0710	-9.8900
3	5475	-8.7470	-0.0280	-8.4750
4	4440	-0.0140	-6.3110	0.1850
5	3541	-11.5740	-0.3290	-7.9510
6	1605	-10.0080	0.3160	-9.7390
7	5477	-10.8820	0.0180	-5.5910
8	2	-0.0610	-10.1830	0.0740
9	1	0.7640	-9.1190	-0.3640
10	7413	-7.3030	-0.6370	-11.2840
11	4423	-0.1370	-7.0250	0.7390
12	3893	-5.5990	0.1070	-7.8720
13	4417	-0.1010	-5.0500	-1.1880
14	19	-4.4872	1.0000	-6.9190
15	3	-0.0160	-7.9190	0.0470
16	3891	-4.3480	-0.3170	-7.1150
17	5829	-6.9210	-0.1780	-7.1580
18	5827	-8.4300	0.0410	-6.3360
19	1602	-0.4350	-0.0540	-0.7160
20	4607	4.6080	0.5570	-0.2810
21	6542	4.0190	-4.5850	0.5420
22	21	-2.0043	0.9030	-6.4350
23	1040	-1.7560	2.3420	1.9880
24	1604	-0.4771	-1.0490	2.7610
25	4524	-0.2880	-0.8155	0.8340
26	4523	-0.3670	-3.7220	0.2320
27	5779	3.1290	0.2610	0.3630
28	7095	0.7380	-1.5393	0.2440
29	1727	-0.7060	-2.2220	0.3480
30	6927	0.2900	-0.5590	0.8760
31	4475	-0.1440	-5.4080	0.1240
32	2190	0.3420	-2.5380	0.4610
33	5594	-0.4880	-0.1120	-0.6840
34	4476	0.0560	-0.7552	-1.2880
35	3542	2.7360	-0.2680	2.9760
36	4525	0.1880	-3.4960	1.7930
37	7166	0.5680	-6.5000	-0.7480
38	3544	1.1120	-0.2710	-0.6236
39	6562	-0.1730	-1.9330	0.3750
40	1596	0.3360	0.1950	0.3030
41	5471	-0.2160	-3.3450	-0.1860
42	5476	2.8060	-0.4270	3.4080
43	1362	-0.8380	-1.4850	-0.8930
44	3529	0.0180	0.3670	-0.6660
45	1559	-0.1210	-0.0730	0.5850
46	5336	-0.3490	-0.4240	-2.1000
47	2170	-0.0065	-0.7070	0.5750
48	3962	-0.1700	-0.1120	-1.1660
49	5678	-1.3470	-1.6711	-1.6520
50	6254	-0.3410	0.1520	1.4980
51	1983	-0.0242	-2.7870	0.6100
52	2187	0.0750	-2.1550	-0.1130
53	1857	-0.3280	-0.7880	0.1170
54	3302	-0.2550	-2.0540	0.7060
55	2634	-0.9520	-1.3209	0.1790
56	1690	-0.5090	-1.0000	-0.3820
57	1136	-0.2260	0.4780	-0.8690
58	2186	0.4430	3.1700	-0.2430
59	27	-0.3247	-2.6550	0.9830
60	1245	-0.2470	0.1646	-0.0170
61	2016	0.7880	6.0220	-0.6690
62	3583	1.9260	-0.2470	-0.0051
63	7366	-0.3540	-0.1620	-0.4737
64	618	-0.1810	-2.9540	0.8660
65	2931	0.1440	-1.9420	0.1420
66	1950	-0.1343	-1.5090	-1.2220
67	1260	-0.0540	0.1457	-0.5100
68	3931	0.1780	-2.8070	-2.5150
69	1606	0.8985	-0.2780	2.7870
70	5780	-0.4239	-0.3410	-0.4239
71	3540	2.9790	-0.4390	3.2550
72	4	-0.3383	-1.5670	-0.1720
73	1839	-0.0020	-6.6150	-1.1940
74	7367	2.6710	-0.3060	-0.5639
75	5478	2.8290	-0.1600	3.0330
76	6261	-0.2660	0.1700	0.0070
77	6579	-0.4490	-3.2640	0.7930
78	5469	-0.6400	-0.1860	-1.3410
79	1726	-0.0900	-1.7200	-1.1690
80	6681	0.3260	-0.2076	0.0550
81	5651	0.3040	-0.5610	-3.2640
82	1472	1.1320	-0.6930	-1.7990
83	1557	-1.9260	-0.5810	-0.4800
84	3484	-0.1490	-3.9630	0.9100
85	6358	-0.0390	-3.5660	-1.0390
86	1534	0.2270	-0.2507	-2.4890
87	1429	2.3210	2.1700	2.0330
88	7356	-0.8430	0.5020	0.8740
89	3495	1.1960	-0.7553	0.3220
90	7715	0.0532	0.4230	0.0532
91	4669	-0.0050	-5.3790	-0.3110
92	535	-0.0490	-0.7160	0.6880
93	7414	2.2800	-0.2670	2.8250
94	1597	1.1330	-0.4670	-0.4660
95	4046	-0.0610	-3.5700	0.0730
96	7716	-0.4746	-0.1260	-2.0000
97	18	-0.4697	1.5430	-1.5850
98	3263	-0.3480	-3.0150	-1.5180
99	6259	0.0690	-0.1970	0.9710
100	3909	-0.1890	0.2900	-0.2650
101	2268	0.5550	-1.4630	0.3640
102	1228	-0.6850	0.9800	0.2400
103	40	-0.8666	-1.8600	-0.2370
104	1296	-0.3360	-1.8070	-2.9640
105	5425	0.1670	0.0490	-0.4590
106	704	0.3110	0.4360	-0.3970
107	5859	-0.1750	0.0169	-0.6420
108	5480	-2.2330	-0.0350	-0.7370
109	6143	0.0030	-4.2480	0.9000
110	1482	-0.1750	-3.1470	0.4480
111	5809	0.6780	-0.0960	-0.7590
112	1601	1.2980	-0.4590	-1.1290
113	116	-0.8082	-2.8830	-1.8070
114	3943	0.0750	-4.0000	-1.4390
115	2997	-0.4950	0.5050	0.0480
116	7542	0.5030	-3.3690	-4.7220
117	955	-0.3340	0.2320	-3.9390
118	5428	-0.2710	-0.1580	-1.1070
119	2031	1.2900	-2.9140	1.3280
120	4047	0.6430	-0.1069	-0.3260
121	72	-0.0996	-1.9650	-0.3270
122	6631	0.5570	-0.7160	0.1140
123	3815	0.0040	1.7880	0.9270
124	1671	-0.1880	-3.3750	-0.3070
125	4051	-0.0200	-1.1610	-0.4950
126	5666	0.3940	-0.0540	-0.4957
127	425	0.1770	0.3437	0.6430
128	744	-0.5520	-3.4020	-0.0070
129	2020	-5.6290	-0.1865	-0.6400
130	2963	0.4800	-0.1620	-0.4280
131	553	-0.0880	0.5300	0.3230
132	7193	-0.1280	-0.9730	-0.3560
133	3457	0.0180	-1.5610	-0.5260
134	7492	-0.4560	0.0760	0.8070
135	6065	0.2240	-1.1260	-0.2680
136	6265	-0.9230	0.0730	0.3190
137	2836	0.5000	-3.1540	1.4080
138	4380	-0.0710	-5.8950	0.9020
139	4532	1.8660	-0.5600	0.8030
140	260	-0.0770	0.0094	-0.2380
141	1823	0.9180	0.1160	-1.3680
142	97	0.4510	-0.3180	-0.2800
143	5271	-0.2640	-4.6690	-0.6800
144	5778	-3.3690	0.1140	-0.4150
145	3365	1.6570	-1.7710	1.9880
146	4050	-0.4650	-0.5548	0.2410
147	1566	-0.0602	-0.2780	-0.0420
148	6937	-0.3360	1.5940	2.0510
149	2326	0.4290	0.3912	-0.2330
150	1443	-0.0240	0.2417	-0.7770
151	1728	-0.4710	-2.1700	0.6730
152	4390	-0.4010	-1.4360	0.7090
153	5432	0.1180	-0.0170	-0.9180
154	76	-7.0220	-0.1490	-0.1760
155	1738	-0.1430	-1.0700	-0.8230
156	7412	2.8820	0.5220	3.1090
157	2813	0.4650	-0.4050	0.7780
158	3894	2.6430	-0.1360	2.6040
159	5438	-0.6760	-1.0560	-0.2350
160	127	-3.3330	-0.0502	0.6320
161	5208	-0.2840	-3.0510	-0.0290
162	4387	-0.2330	-0.9660	-0.7660
163	4198	-1.1450	0.7150	-1.0590
164	4571	-0.6090	-4.4830	-0.1970
165	1909	-0.1250	0.0680	-0.7200
166	1288	-0.2540	-0.1688	-0.4040
167	1607	1.0810	-0.4040	-4.2480
168	3756	0.6390	-0.1350	-0.5436
169	6138	0.2980	-1.0930	-0.1710
170	3253	0.2740	-3.0920	-1.0350
171	1355	-0.6490	-0.9360	-0.1970
172	1512	-0.6560	0.3642	0.6600
173	5830	2.2340	-0.4390	2.3690
174	1384	-0.5390	-5.0440	-0.0110
175	1689	0.3110	0.2900	0.0990
176	5041	0.0170	-0.2658	-1.1320
177	2169	-0.1234	-1.6240	-1.4330
178	5515	-3.8580	-0.1200	-0.2685
179	63	-0.1430	-0.4229	-2.0600
180	4268	0.0020	0.0000	-1.0150
181	1558	-0.2010	0.4550	-0.0380
182	3854	0.3470	-0.8300	-0.6920
183	6990	0.0690	-0.1250	-2.5580
184	5429	0.0000	0.3230	0.3850
185	2163	0.3260	-3.8280	-0.7590
186	1732	-0.3540	0.4780	2.3890
187	1229	-0.3880	2.5850	1.3350
188	101	1.7220	-0.2770	-0.5700
189	2776	0.1160	1.8260	0.2090
190	4140	-0.0690	-2.6110	-0.5900
191	5468	-0.5530	0.3840	0.9960
192	1563	-0.5181	0.3900	-0.9630
193	1852	-0.5870	0.5150	0.6580
194	3538	0.3250	-0.3050	-0.9770
195	120	-0.4227	0.0940	-0.4150
196	38	-0.5194	-1.7590	0.3400
197	5145	-0.2810	-1.1180	0.2920
198	7390	-0.7393	-1.9070	-0.1150
199	1849	-0.0850	-2.7000	0.3750
200	1835	0.7260	-0.7820	-1.2730
201	1508	0.2110	-1.2950	-0.3600
202	6830	-0.3010	6.1090	-0.5240
203	154	-1.6520	0.2066	1.6010
204	6142	0.9650	-1.9480	-0.1080
205	6272	0.1640	0.7430	3.6750
206	5834	0.4950	-0.3670	0.8120
207	6255	-0.1200	-0.3493	0.8680
208	6563	0.0070	-2.9610	-1.0910
209	6933	2.1220	-1.2040	0.4780
210	5715	0.0960	0.1850	-1.5690
211	4221	-0.0910	0.5126	0.6010
212	7234	-0.1280	-1.6370	0.5590
213	1982	0.3900	-4.4860	0.4070
214	5305	-0.7280	1.4620	1.2340
215	3482	-0.1730	-3.8740	0.3370
216	5632	-0.4250	-0.4270	-0.6900
217	3695	-0.7480	-1.8440	-1.3950
218	5154	-0.0360	-0.0990	-1.4950
219	7401	-0.1510	-0.8820	0.0000
220	5624	-0.2012	-1.9290	0.5140
221	4983	-0.1550	-2.7370	-2.2800
222	13	0.0646	-0.2790	-0.2800
223	4873	1.4760	0.4621	1.9460
224	4683	-0.4560	-0.0400	-0.5070
225	4481	0.0130	-4.3580	-0.8390
226	3131	-1.2310	-0.0860	-1.4090
227	6920	-0.0430	-2.2320	0.0470
228	7362	-1.9390	-0.0960	-0.5541
229	7714	-0.1968	-0.3590	-0.1968
230	6641	1.6990	-1.5240	1.0260
231	2036	0.0740	1.2630	-1.2220
232	7249	-0.3060	-2.3010	0.7290
233	3771	1.1050	-0.1340	-0.8140
234	1008	0.4220	2.2150	0.3790
235	1380	-0.5460	-2.0000	0.8480
236	1521	0.3990	-4.3220	-3.0360
237	6593	-0.2700	-2.7640	0.2890
238	6256	-0.0950	-2.0430	0.4240
239	1665	-0.4210	0.8440	-0.8100
240	7631	0.2870	0.4420	-2.0000
241	2797	0.1330	-1.7550	-0.0320
242	7519	-1.1080	0.8720	-2.0790
243	1560	0.2211	-0.0840	-1.4950
244	4443	-0.1300	-2.4190	-0.0120
245	7388	0.5690	-0.2390	-2.6190
246	5329	0.0970	-0.0803	-1.1570
247	5679	0.0750	0.0498	-0.6200
248	3259	0.1790	-1.1260	-0.7540
249	3134	1.0540	0.0690	-2.2190
250	6538	1.0520	-2.1150	0.5590
251	7632	0.7620	-1.0000	-0.9590
252	6777	-0.2090	-0.4473	1.1980
253	4953	0.6000	-1.2780	-1.4390
254	2121	-0.2490	-0.7604	3.8180
255	6016	0.1380	-0.2940	-0.3260
256	54	-1.7150	-1.2620	-1.4550
257	870	-0.8380	0.8500	-1.2220
258	6642	1.9180	-0.3430	0.9940
259	2478	0.4790	2.2500	0.4590
260	7621	-0.1120	-0.2830	0.2140
261	1595	0.1740	0.5920	-0.0920
262	5134	-0.1540	-0.8530	-0.4590
263	361	0.6110	1.0000	-0.2000
264	1554	-1.0000	0.2930	0.2950
265	1757	-0.2710	-0.1520	0.7940
266	1866	0.0230	-0.3340	1.2310
267	1813	0.1630	0.1960	-1.8180
268	4293	0.5750	-0.2880	1.9090
269	5918	0.2460	-2.0000	0.3430
270	1241	-0.8880	-1.0000	-0.7490
271	3705	-0.0710	-1.5850	0.9030
272	2021	-1.1860	-0.0635	-0.2240
273	1041	-0.8760	1.9260	-0.0850
274	426	0.3610	-3.8070	-0.2230
275	2035	1.4450	-1.2800	-0.1530
276	913	0.5760	2.4590	-0.5890
277	1981	0.1931	0.1931	0.6540
278	6425	-0.1530	4.3220	0.3870
279	1520	-0.3920	-0.0596	0.4160
280	1762	-0.1340	-0.4330	-0.7430
281	1837	-0.0860	-2.3690	-1.2090
282	1838	-0.2660	-1.7660	-0.0420
283	3486	0.5930	-0.5330	-0.5430
284	529	0.2680	-4.1770	1.1400
285	1697	-0.2490	-2.5720	0.4050
286	2012	-0.4140	0.2281	0.2790
287	4224	-0.0710	3.2220	-1.4090
288	3462	0.0320	-2.5510	0.4180
289	1342	-0.8470	0.0120	-1.6920
290	3496	0.1100	-0.2041	0.6670
291	5810	-0.0018	-0.9330	0.1220
292	5831	1.1700	-0.1770	1.5850
293	3433	-0.6880	-2.3130	0.0110
294	907	-0.2930	0.1975	-0.3660
295	3464	0.0410	-0.2696	0.5330
296	22	2.3790	0.8370	2.7840
297	7474	0.6360	0.0260	-1.1810
298	5032	-1.4190	-0.5640	-2.0930
299	12	0.0060	0.4150	-0.4470
300	1039	-1.0530	-0.4830	0.7960
301	6597	0.6250	-2.0500	0.4470
302	1986	-0.8840	2.3220	-0.2500
303	4326	0.0540	-2.3810	-0.1390
304	707	0.1530	1.6630	-0.2700
305	2337	0.9910	-0.8070	-1.8210
306	5981	-0.5526	-1.7570	-0.4260
307	5003	-0.4890	1.3630	0.2620
308	111	-0.5162	-1.3850	0.3330
309	7100	-0.7520	-0.4205	0.2310
310	6820	0.7650	-0.6215	-2.2100
311	6684	0.3630	-2.0730	0.5000
312	5151	-0.0810	-1.0910	-0.5400
313	4036	0.0280	-0.5720	1.3830
314	1954	-0.1390	-0.4910	-1.0130
315	6424	0.0260	1.3390	-0.5170
316	1207	-1.3430	0.9690	0.8060
317	4049	0.1440	-0.0857	0.0890
318	6428	0.2320	0.6780	0.7330
319	1522	0.1120	-2.3220	-0.7253
320	7233	-0.1170	-0.5660	-2.9070
321	3633	-0.3580	-0.3336	-0.1500
322	1746	-0.5540	-1.4850	0.0100
323	6422	-0.8890	0.9560	-0.4990
324	4435	-0.0050	0.3000	0.1990
325	715	-0.1640	-4.0220	-0.2080
326	10	0.0619	1.1880	-0.2840
327	1788	-0.5970	-3.2950	-0.6010
328	4477	-0.1710	-0.4481	-0.1820
329	2200	0.0000	-0.3990	-0.6270
330	5467	-0.5640	-0.0850	0.2800
331	547	-0.3840	-2.4920	0.8600
332	3532	0.0670	-0.1580	-2.9070
333	1392	-0.2480	1.0260	-0.7700
334	5863	-0.1100	-0.3078	-0.6940
335	1290	-0.4220	-3.1700	-0.1390
336	1431	-0.2390	-3.4590	1.6220
337	429	1.1370	0.0663	-0.4520
338	3823	0.4800	0.2580	0.4880
339	5708	0.1640	-0.8820	-0.0910
340	7436	1.7600	0.0830	0.2953
341	2234	1.4010	-2.2490	-1.6350
342	628	0.1140	-1.2490	0.1470
343	211	0.0700	-1.0700	1.0290
344	6991	0.1320	-3.5850	-0.3270
345	5431	-0.3570	-0.3700	0.5850
346	6893	-0.1140	-1.3990	-0.1940
347	6140	0.0200	-2.3920	0.6830
348	7147	-0.0550	0.2410	0.9680
349	7363	-0.4310	0.1040	-3.2480
350	2851	0.3960	-0.7710	0.4210
351	2538	0.2460	-0.4608	-2.6630
352	3435	-0.3680	-0.2490	0.9350
353	6419	0.6220	-0.0086	-0.3610
354	3493	0.8480	-0.0577	-0.4850
355	892	-0.0730	0.5060	-2.2220
356	1959	0.4720	-0.1000	-0.1540
357	2096	0.4550	0.2630	0.2330
358	3649	0.4270	-0.1906	0.5720
359	5340	-0.1720	-0.3290	-0.2040
360	536	-0.0180	-0.9280	0.4240
361	7490	-0.3670	-1.2120	0.3490
362	1555	0.6070	-0.4680	-0.7620
363	6732	0.2430	-4.8740	-1.3250
364	4121	-0.4260	2.2410	-0.1560
365	6477	-0.2170	-0.6070	-0.1520
366	3333	-1.1600	-0.3900	-2.8670
367	950	-0.4990	0.1250	-1.6640
368	1711	-0.2360	0.0070	-0.6350
369	2682	0.0750	-0.6450	-0.1140
370	2009	0.6720	0.2255	-0.3750
371	105	0.1810	0.5880	-0.0200
372	4584	-0.1520	0.1841	-0.1150
373	5460	-0.0760	-0.3390	-0.8600
374	3176	-0.5260	-2.6550	-0.5070
375	1841	-0.0160	0.4150	0.3050
376	2120	0.5160	-0.1217	0.4190
377	1629	-0.0007	-0.6580	1.8070
378	5179	-0.0640	-0.6670	-0.1910
379	3886	0.1590	-2.0870	0.0060
380	3714	-0.2140	-0.1480	-0.2030
381	7389	0.4450	0.2680	-0.1480
382	2834	0.2720	-1.1310	-1.8870
383	4395	-0.0280	-2.6720	0.1660
384	5190	-0.3780	0.0990	-0.1740
385	7543	-0.8370	-0.5430	-0.2124
386	5316	-0.0860	-0.3690	0.4020
387	2462	1.0950	-0.0891	-0.2160
388	4433	-0.6790	0.5690	-1.0720
389	3992	0.3580	-0.2930	-0.1440
390	1802	-1.1520	-0.1130	1.5410
391	1821	0.1380	0.6100	-1.3630
392	7545	0.0640	-0.8690	0.5630
393	3933	0.0960	-3.5240	0.2560
394	6710	0.1860	0.1297	0.7160
395	3036	-0.5995	-1.3550	-0.6840
396	5446	0.0400	0.0480	0.0240
397	3712	-0.3290	-1.0590	-0.8030
398	7365	-0.6130	0.4970	0.7150
399	703	0.1670	-2.0210	0.0680
400	3492	0.6200	-0.5865	-0.5070
401	1943	-0.5290	0.0660	-0.0220
402	6260	0.5730	0.8480	-0.0990
403	1588	0.9740	0.6090	1.1000
404	5444	-0.6670	0.5200	-0.8710
405	4169	-0.3120	0.3300	0.2850
406	7369	-0.0680	0.1110	-0.5538
407	2933	0.4070	0.2870	0.2010
408	7183	-0.2160	-0.7590	-0.1860
409	6263	-0.1910	1.6670	0.1170
410	5811	0.2606	0.7790	-0.4510
411	5430	0.2780	-0.2930	-2.7550
412	3119	0.3370	-0.2050	-2.9810
413	4831	-0.3830	0.4150	-2.5590
414	7539	0.6260	0.1050	-1.3880
415	161	0.4710	0.4950	0.3390
416	1516	-0.2950	0.8300	-0.1180
417	7683	-0.3530	-2.2540	1.0910
418	3717	0.2870	-1.7900	0.2360
419	1398	-1.2430	0.1050	-2.8030
420	7364	1.4590	0.5110	-0.4354
421	4316	0.0600	0.1624	-1.0330
422	552	-0.1030	-0.5070	0.2930
423	7410	0.5100	-0.3450	-1.9630
424	3016	-0.0910	-0.7480	-0.0380
425	6091	1.4150	-0.0530	0.3010
426	6532	-0.0430	-0.3342	0.8100
427	2761	0.1170	-0.7530	0.3620
428	7152	0.1250	1.5440	-0.3010
429	4713	-0.1220	-3.5850	0.5730
430	4497	-0.6790	-1.8250	-0.0900
431	6083	-0.6220	-0.3350	-0.0860
432	3537	-0.2740	0.2290	-1.0000
433	6355	0.2580	-0.8210	1.5240
434	3077	-0.8150	-1.5210	-0.2620
435	6761	-0.1350	-0.3403	-3.0170
436	622	-0.0120	-3.7660	0.7900
437	1937	-0.0685	-1.7370	0.4470
438	2061	0.4540	-1.1860	0.3070
439	2266	0.1120	-0.2560	-0.3540
440	603	1.5050	-0.2840	-1.6050
441	5148	-0.4400	0.0090	-1.0350
442	3892	2.0940	-0.2390	2.2720
443	8	-0.0360	1.1310	0.0210
444	7487	-0.4590	0.7130	-0.2360
445	4926	-0.2280	-0.3411	0.5360
446	274	0.5110	-2.4690	0.3390
447	6723	0.4080	0.4620	2.5530
448	768	-1.3260	0.0240	-0.3749
449	5501	0.2938	-0.3400	0.2938
450	7523	0.0660	-1.6020	-0.8420
451	1264	-0.6200	-0.1167	-1.4310
452	3730	0.2000	-0.4320	-0.5980
453	7266	-0.1820	-0.9580	-0.4980
454	3217	-0.1310	-1.0440	0.1290
455	3442	-0.3130	-0.8930	-0.2160
456	3549	-0.6874	-0.2060	-0.6874
457	6231	2.0660	-0.0270	-0.1300
458	5662	-0.2640	-0.6920	-0.1690
459	3543	0.7250	-0.1260	-0.8030
460	4247	0.2250	-1.0000	-0.4160
461	3889	0.1970	-0.8770	-0.6830
462	4968	-0.2430	-2.8690	-0.9280
463	6832	-0.1960	-0.4291	-0.2150
464	6417	0.8770	-0.1460	1.0160
465	1833	-0.4510	2.8070	-0.9150
466	6993	0.4910	-2.5850	0.0140
467	1695	-1.8700	0.6050	-2.1670
468	6086	0.7350	-0.9310	-0.5080
469	6850	0.7080	0.9670	-0.8730
470	311	0.3430	-0.4250	-1.3780
471	7521	1.5730	-0.6840	0.7060
472	952	-4.0620	-0.2630	-0.7190
473	3205	0.2800	-0.0351	1.3110
474	5734	-0.0597	0.0730	-1.3800
475	1411	0.0220	-3.5650	-1.6710
476	1442	-0.5520	-0.1861	0.3140
477	7508	-0.3840	0.3690	1.9200
478	1097	-0.1330	-0.3340	-0.1700
479	745	-0.2650	-0.4939	0.5550
480	3694	0.7020	-0.5380	-0.4840
481	3660	-0.2610	2.0000	-0.3050
482	1230	-0.4390	1.8920	0.9500
483	5427	-0.2050	0.5830	-0.3810
484	5757	-0.1880	0.1660	-1.4040
485	2825	-0.2220	-0.1070	-0.0230
486	103	-1.0220	0.4040	-0.7000
487	3340	0.4310	-0.7840	0.4230
488	134	-1.7610	-0.2515	0.3150
489	1480	-1.1910	-0.4770	1.8890
490	4377	0.2850	0.4150	0.6630
491	3890	0.5960	-0.4120	-0.7980
492	4256	-0.4920	-0.0215	-0.4060
493	1448	-1.1380	-0.5949	-0.4750
494	1051	-0.3910	-0.8070	0.3330
495	23	0.1542	0.0000	0.1930
496	5183	-0.5600	0.3180	0.0660
497	4095	-0.3210	-0.3655	-0.8020
498	6598	0.5990	-2.6580	0.8350
499	3521	2.1700	0.2650	-0.1310
500	2681	0.8680	-1.0000	-0.1250
501	1733	-0.2300	-0.3220	-0.4740
502	3582	-0.2689	-0.1950	-0.2689
503	7643	1.0930	0.2430	-0.6090
504	7397	0.3716	-0.7030	1.4880
505	2504	0.1930	0.0000	0.6170
506	2168	0.7420	-1.3220	0.2200
507	2978	0.2520	0.3880	-0.0380
508	6141	0.3090	-1.8740	-0.6720
509	5790	-0.4070	-0.6540	1.2900
510	3410	0.1260	-0.0460	-2.0440
511	402	0.4310	-2.2940	-1.2130
512	7358	-0.4530	-0.1710	-0.6440
513	3443	0.1220	-2.4330	-1.9450
514	709	-0.0830	1.0380	-0.1750
515	312	0.3700	-1.1150	1.0010
516	639	0.1570	0.3274	1.2400
517	1608	0.6970	0.4120	-0.2740
518	2551	-0.5379	-1.2160	-0.8440
519	1327	-0.1240	-0.6150	-0.6340
520	1334	-0.3240	-1.4820	0.0860
521	7435	-0.5125	-0.4250	-0.5125
522	328	0.5110	-0.2111	0.0070
523	2014	-0.2830	2.6520	-0.6940
524	1832	0.0240	-0.4150	0.0320
525	5349	-0.2420	-0.3770	-0.3830
526	4427	-0.5030	-0.6110	0.4320
527	5577	0.0530	-0.0400	-0.5040
528	2871	-0.3720	2.3220	-0.4090
529	246	-0.3132	-1.0090	-0.3132
530	4578	-0.6480	-0.3904	-0.2130
531	3981	2.3220	-0.3550	-0.0084
532	4397	-0.0940	-1.2880	0.5550
533	4491	0.6730	-0.0120	-3.2330
534	95	0.1960	0.1960	1.0980
535	7009	-0.8020	-0.9590	-0.6350
536	6646	-0.2920	-0.4910	-0.6540
537	1361	-0.8420	-0.8070	-0.0710
538	100	-0.0073	-0.2040	2.3970
539	5502	0.4737	0.7730	0.4737
540	3828	0.5920	-0.4980	-0.6440
541	1801	-0.3040	-0.2730	-1.5530
542	4088	-0.1060	-1.1800	0.0420
543	2041	1.7950	-1.1600	-1.2300
544	520	0.4340	0.0787	0.3510
545	3887	-0.6190	-1.3960	-0.1590
546	5961	2.7400	0.3210	-0.5170
547	5823	0.3097	0.7470	0.2220
548	1725	0.2150	-2.6780	-0.3280
549	3268	-0.4630	-0.3990	-0.3740
550	85	-1.1214	-1.6370	-0.1830
551	2286	1.7610	-0.4060	-1.8190
552	1865	0.4000	-4.1700	-2.1260
553	3650	0.2060	-0.4989	-0.1290
554	7491	-0.5080	-3.2410	-1.0000
555	1674	-0.2880	-1.2630	1.6160
556	1818	-0.3060	-0.3030	-0.2900
557	1338	-0.3000	1.1730	0.7470
558	7618	1.8230	-0.8670	-0.4710
559	7231	0.1350	-0.6740	0.0440
560	5764	0.5450	-1.7640	-1.3900
561	4609	-0.5910	0.1194	0.4140
562	5024	-0.4000	-1.4590	0.4190
563	5910	0.6410	-0.2090	-3.5300
564	1811	0.4930	0.3290	-0.4690
565	7404	-0.8300	0.3070	-0.2159
566	1382	-0.6040	-1.3000	-1.0180
567	7254	0.3740	-1.8300	-0.4590
568	4887	-0.0440	-0.5770	0.1340
569	4829	-0.0070	-1.0000	0.1710
570	4993	-0.2180	0.2478	0.2700
571	3956	0.0330	0.0000	1.0260
572	5818	-0.7150	0.8740	-0.8910
573	6073	0.2270	-2.2250	0.0350
574	912	1.7570	-0.2820	0.3220
575	2024	0.4020	0.2531	-0.4800
576	130	0.3480	0.3110	-0.3250
577	4066	-0.2870	1.1380	-0.7160
578	5474	0.7590	0.1430	-0.4824
579	3881	0.0920	-0.1733	-0.3870
580	2916	0.0470	-0.1700	0.2700
581	4797	0.0660	-0.6710	-1.8360
582	5156	-0.4600	-0.4620	-0.6770
583	3703	0.0720	-0.7940	0.6210
584	685	-0.5850	0.0610	-0.3090
585	5738	0.1621	0.3200	-0.0530
586	4245	-0.2100	-0.8850	-1.7780
587	3853	0.8890	-1.2880	-1.0190
588	2613	-0.3710	-1.1540	4.2620
589	5601	0.1170	0.7620	-3.1470
590	1687	-0.3590	-0.1390	-0.5420
591	1668	-0.4170	0.0930	-0.5850
592	4219	-0.5210	0.3370	0.0360
593	4460	-0.0420	-1.0750	-1.4670
594	4100	-0.2710	-2.1130	0.8960
595	6989	0.3350	-1.4100	-0.3470
596	2323	0.6020	0.2720	-0.2520
597	656	0.0050	0.3920	1.1650
598	5439	-0.6940	-0.4020	-0.2704
599	1535	-0.1910	-0.1824	-0.3780
600	3939	-0.0830	-0.3710	0.5780
601	1696	-0.4980	1.9390	0.0000
602	5595	0.6180	0.1030	0.1990
603	4923	-0.2760	-4.4590	-1.1590
